id,vehicle_type,registration_number,capacity_kg,fuel_type,operating_cost_per_km,is_active
7ff9fef3-c046-4d6f-9428-30d6a63681e9,bike,IND-4230,17.0,none,7.92,True
fe77537e-15c2-4733-a791-403a8693e74c,scooter,IND-2364,22.0,electric,5.94,True
9f89e3c9-b5e6-4e74-bf3f-b20c153fbabe,van,IND-2994,359.0,diesel,4.47,True
8694943c-6e2a-4650-9a01-6053b600e418,bike,IND-4471,24.0,none,5.36,True
9635ea41-fd8c-4bdc-8c20-d0dfa07bf388,bike,IND-9649,12.0,none,3.87,True
58cdfa75-b720-4f28-8d68-4baf57178931,van,IND-8549,707.0,electric,6.63,True
790bf9b1-2153-4bf6-bc4f-328b244eaaa7,bike,IND-2463,25.0,none,2.88,True
c9cccc08-bce1-4fe5-aec0-5fd5f1a323ba,scooter,IND-9234,12.0,diesel,2.87,True
654a7493-ea78-4f69-abf0-d2e58440ded2,van,IND-6038,601.0,diesel,2.93,True
fbb66e27-65cb-48e0-8952-1ae8361174c0,bike,IND-4894,12.0,none,5.21,True
0b21be2b-cdec-4118-b4f8-43356001c7eb,van,IND-8198,778.0,diesel,6.94,True
c0c8fa5c-9b94-4de3-90bf-c2e97acaf88b,van,IND-5816,424.0,gasoline,5.65,True
8a370e80-87a0-41cb-a510-c12ec44adae7,scooter,IND-7373,21.0,electric,5.59,True
9dbcec42-54c9-418f-8699-c349ece3fc57,scooter,IND-6898,11.0,gasoline,5.34,True
603c7fb9-a09b-419f-9faf-740ce7d67529,bike,IND-6217,12.0,none,3.03,True
23e60c1d-be8a-4b62-a9b8-69e8ce3ba013,scooter,IND-9672,20.0,diesel,6.47,True
3b1da60d-0931-4469-9649-312286fa1e8c,scooter,IND-9425,23.0,diesel,5.61,True
9a71c89d-88d6-4070-90b8-298397b7aa2b,bike,IND-7204,21.0,none,6.46,True
ed6f837d-fe2b-48e2-9465-ae53db53279e,scooter,IND-3386,23.0,diesel,7.88,True
c2a13632-1e4c-4c49-b410-de8bb16066a9,van,IND-3810,513.0,diesel,6.44,True
90736e00-d508-436b-a04d-367f4c69a9de,bike,IND-5431,12.0,none,2.2,True
cedcf80c-3a6b-4b13-bab1-6d042b3d4103,scooter,IND-2055,22.0,diesel,6.19,True
028f2171-f201-4ea8-a3ee-46dc4cb91e06,scooter,IND-3263,25.0,gasoline,2.68,True
b00b7d08-30a7-4283-89fc-7cee48ccf66a,scooter,IND-7860,23.0,diesel,2.83,True
239b35b5-6409-4e00-b8ea-51c7e648ce78,van,IND-9653,675.0,diesel,3.6,True
e880c122-100f-40d8-a348-55cd694ee432,van,IND-4757,368.0,gasoline,6.11,True
68d51dd5-8496-4a74-8c87-8ffc14ba9930,scooter,IND-2207,25.0,electric,3.24,True
8d0b34b6-28b2-4ccb-a13f-04764290fd6a,van,IND-7458,330.0,electric,3.97,True
ceb5eae1-06cc-49db-85ce-970b020e7423,scooter,IND-7475,18.0,diesel,7.17,True
da98a32e-8abd-492e-9428-e39274abb702,scooter,IND-7619,23.0,gasoline,5.68,True
41b2d46e-e67f-44ff-b975-34bb5b16c4a5,scooter,IND-6503,10.0,diesel,3.63,True
7794bf0f-801d-4910-93a1-cacbfd622ba4,bike,IND-8122,24.0,none,2.75,True
f1c4caf5-e8f6-4215-bd00-9b78ff14162c,bike,IND-8731,10.0,none,3.49,True
c2aff6b5-9991-4522-9332-adeccf6453e3,scooter,IND-2296,21.0,gasoline,4.48,True
8c091d75-d015-42bc-90ab-2c40d49d8458,scooter,IND-6025,17.0,diesel,5.6,True
942d1a24-7ed5-4c3e-aee6-df12248af09f,van,IND-3255,618.0,diesel,6.39,True
